domain,agency,status,redirect,valid,sitemap,allowed,source
helpwithmycheckingaccount.gov,"Department of the Treasury",200,"https://www.helpwithmybank.gov/",false,"null",false,false
helpwithmybank.gov,"Department of the Treasury",200,"https://helpwithmybank.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
godirect.gov,"Department of the Treasury",200,"https://godirect.gov/gpw-fe/",false,"null",false,false
financialstability.gov,"Department of the Treasury",500,"http://www.financialstability.gov/",false,"null",false,undefined
mytreasury.gov,"Department of the Treasury",500,"http://www.mytreasury.gov/",false,"null",false,undefined
fincen.gov,"Department of the Treasury",200,"https://www.fincen.gov/robots.txt",true,"null",true,robots.txt
fsoc.gov,"Department of the Treasury",200,"https://home.treasury.gov/policy-issues/financial-markets-financial-institutions-and-fiscal-service/fsoc",false,"null",false,false
federalspending.gov,"Department of the Treasury",500,"http://www.federalspending.gov/",false,"null",false,undefined
financialresearch.gov,"Department of the Treasury",200,"https://www.financialresearch.gov/robots.txt",true,"null",true,robots.txt
fedinvest.gov,"Department of the Treasury",200,"https://treasurydirect.gov/government/federal-investments-program/",false,"null",false,false
ffb.gov,"Department of the Treasury",200,"https://www.ffb.gov/robots.txt",true,"{{ site.url }}/sitemap.xml",true,robots.txt
eyenote.gov,"Department of the Treasury",200,"https://www.bep.gov/services/currency-accessibility/mobile-applications",false,"null",false,false
ethicsburg.gov,"Department of the Treasury",500,"http://www.ethicsburg.gov/",false,"null",false,undefined
eta-find.gov,"Department of the Treasury",400,"http://www.eta-find.gov/",false,"null",false,undefined
federalinvestments.gov,"Department of the Treasury",404,"https://federalinvestments.gov/robots.txt",false,"null",false,false
eaglecash.gov,"Department of the Treasury",500,"https://www.eaglecash.gov//",false,"null",false,undefined
eftps.gov,"Department of the Treasury",404,"https://www.eftps.gov/robots.txt",false,"null",false,false
directoasucuenta.gov,"Department of the Treasury",200,"https://godirect.gov/gpw-fe/?language=es",false,"null",false,false
irsvideos.gov,"Department of the Treasury",500,"http://www.irsvideos.gov/",false,"null",false,undefined
ccac.gov,"Department of the Treasury",200,"https://www.ccac.gov/robots.txt",true,"null",true,robots.txt
cdfifund.gov,"Department of the Treasury",200,"https://www.cdfifund.gov/robots.txt",true,"null",true,robots.txt
comptrollerofthecurrency.gov,"Department of the Treasury",200,"https://comptrollerofthecurrency.gov/robots.txt",true,"https://www.occ.gov/sitemap.xml",true,robots.txt
bondpro.gov,"Department of the Treasury",404,"https://bondpro.gov/robots.txt",false,"null",false,false
bfem.gov,"Department of the Treasury",500,"http://www.bfem.gov/",false,"null",false,undefined
bep.gov,"Department of the Treasury",200,"https://www.bep.gov/robots.txt",true,"null",true,robots.txt
banknet.gov,"Department of the Treasury",404,"https://www.banknet.gov/robots.txt",false,"null",false,false
bankhelp.gov,"Department of the Treasury",200,"https://www.helpwithmybank.gov/",false,"null",false,false
bankcustomerassistance.gov,"Department of the Treasury",200,"https://www.helpwithmybank.gov/",false,"null",false,false
bankcustomer.gov,"Department of the Treasury",200,"https://www.helpwithmybank.gov/",false,"null",false,false
americathebeautifulquarters.gov,"Department of the Treasury",500,"http://www.americathebeautifulquarters.gov/",false,"null",false,undefined
bankanswers.gov,"Department of the Treasury",200,"https://www.helpwithmybank.gov/",false,"null",false,false
ayudaconmibanco.gov,"Department of the Treasury",200,"https://www.helpwithmybank.gov/",false,"null",false,false
watermonitor.gov,"Department of the Interior",500,"http://www.watermonitor.gov/",false,"null",false,undefined
asap.gov,"Department of the Treasury",404,"https://asap.gov/robots.txt",false,"null",false,false
wlci.gov,"Department of the Interior",404,"https://wlci.gov/robots.txt",false,"null",false,false
utahfireinfo.gov,"Department of the Interior",200,"https://utah-fire-info-utahdnr.hub.arcgis.com/",false,"null",false,false
volcano.gov,"Department of the Interior",200,"https://www.usgs.gov/natural-hazards/volcano-hazards/",false,"null",false,false
volunteer.gov,"Department of the Interior",200,"https://www.volunteer.gov/robots.txt",true,"https://www.volunteer.gov/s/sitemap.xml",true,robots.txt
usbr.gov,"Department of the Interior",200,"https://usbr.gov/robots.txt",true,"null",true,robots.txt
sierrawild.gov,"Department of the Interior",404,"https://www.sierrawild.gov/robots.txt",false,"null",false,false
salmonrecovery.gov,"Department of the Interior",200,"https://salmonrecovery.gov/robots.txt",true,"https://www.salmonrecovery.gov/sitemap.xml",true,robots.txt
sciencebase.gov,"Department of the Interior",200,"https://sciencebase.gov/robots.txt",true,"https://www.sciencebase.gov/sitemaps/sitemap-index.xml",true,robots.txt
safecom.gov,"Department of the Interior",200,"https://safecom.gov/robots.txt",true,"null",true,robots.txt
reportband.gov,"Department of the Interior",200,"https://www.reportband.gov/robots.txt",true,"null",true,robots.txt
rivers.gov,"Department of the Interior",200,"https://www.fws.gov/rivers/robots.txt",true,"https://www.fws.gov/sitemap.xml",true,robots.txt
ama.gov,"Department of the Treasury",500,"http://www.ama.gov/",false,"null",false,undefined
osm.gov,"Department of the Interior",500,"http://www.osm.gov/",false,"null",false,undefined
onrr.gov,"Department of the Interior",200,"https://onrr.gov/robots.txt",true,"null",true,robots.txt
onhir.gov,"Department of the Interior",500,"https://www.onhir.gov/",false,"null",false,undefined
osmre.gov,"Department of the Interior",200,"https://www.osmre.gov/robots.txt",true,"null",true,robots.txt
complaintreferralexpress.gov,"Department of the Treasury",500,"http://www.complaintreferralexpress.gov/",false,"null",false,undefined
nps.gov,"Department of the Interior",200,"https://www.nps.gov/robots.txt",true,"https://www.nps.gov/sitemap.xml",true,robots.txt
nfpors.gov,"Department of the Interior",500,"http://www.nfpors.gov/",false,"null",false,undefined
nbc.gov,"Department of the Interior",500,"http://www.nbc.gov/",false,"null",false,undefined
nifc.gov,"Department of the Interior",200,"https://www.nifc.gov/robots.txt",true,"https://www.nifc.gov/sitemap.xml",true,robots.txt
nationalmap.gov,"Department of the Interior",500,"http://www.nationalmap.gov/",false,"null",false,undefined
mrlc.gov,"Department of the Interior",200,"https://www.mrlc.gov/robots.txt",true,"null",true,robots.txt
mms.gov,"Department of the Interior",500,"http://www.mms.gov/",false,"null",false,undefined
usgs.gov,"Department of the Interior",200,"https://www.usgs.gov/robots.txt",true,"https://www.usgs.gov/sitemap.xml",true,robots.txt
mitigationcommission.gov,"Department of the Interior",200,"https://mitigationcommission.gov/robots.txt",true,"null",true,robots.txt
mtbs.gov,"Department of the Interior",200,"https://mtbs.gov/robots.txt",true,"null",true,robots.txt
lca.gov,"Department of the Interior",500,"http://www.lca.gov/",false,"null",false,undefined
lmvsci.gov,"Department of the Interior",500,"http://www.lmvsci.gov/",false,"null",false,undefined
lcrmscp.gov,"Department of the Interior",200,"https://lcrmscp.gov/robots.txt",true,"null",true,robots.txt
landfire.gov,"Department of the Interior",200,"https://landfire.gov/robots.txt",true,"null",true,robots.txt
lacoast.gov,"Department of the Interior",200,"https://lacoast.gov/new/default.aspx",false,"null",false,false
nemi.gov,"Department of the Interior",200,"https://www.nemi.gov/robots.txt",true,"null",true,robots.txt
landimaging.gov,"Department of the Interior",500,"http://www.landimaging.gov/",false,"null",false,undefined
piedrasblancas.gov,"Department of the Interior",500,"http://www.piedrasblancas.gov/",false,"null",false,undefined
indianaffairs.gov,"Department of the Interior",200,"https://www.bia.gov/robots.txt",true,"null",true,robots.txt
iat.gov,"Department of the Interior",200,"https://www.iat.gov/robots.txt",true,"null",true,robots.txt
geoplatform.gov,"Department of the Interior",200,"https://geoplatform.gov/robots.txt",true,"null",true,robots.txt
jem.gov,"Department of the Interior",404,"https://jem.gov/robots.txt",false,"null",false,false
fws.gov,"Department of the Interior",200,"https://www.fws.gov/robots.txt",true,"https://www.fws.gov/sitemap.xml",true,robots.txt
gcmrc.gov,"Department of the Interior",404,"https://www.gcmrc.gov/robots.txt",false,"null",false,false
firenet.gov,"Department of the Interior",404,"https://www.firenet.gov/robots.txt",false,"null",false,false
firescience.gov,"Department of the Interior",500,"http://www.firescience.gov/",false,"null",false,undefined
ficor.gov,"Department of the Interior",404,"https://ficor.gov/robots.txt",false,"null",false,false
fgdc.gov,"Department of the Interior",200,"https://www.fgdc.gov/robots.txt",true,"null",false,robots.txt
fcg.gov,"Department of the Interior",500,"http://www.fcg.gov/",false,"null",false,undefined
everykidoutdoors.gov,"Department of the Interior",404,"https://everykidoutdoors.gov/robots.txt",false,"null",false,false
evergladesrestoration.gov,"Department of the Interior",200,"https://www.evergladesrestoration.gov/robots.txt",true,"https://www.evergladesrestoration.gov/sitemap.xml",true,robots.txt
earthquake.gov,"Department of the Interior",503,"https://www.earthquake.gov/",false,"null",false,undefined
doioig.gov,"Department of the Interior",200,"https://www.doioig.gov/robots.txt",true,"https://www.doioig.gov/sitemap.xml",true,robots.txt
fireleadership.gov,"Department of the Interior",500,"http://www.fireleadership.gov/",false,"null",false,undefined
doi.gov,"Department of the Interior",200,"https://www.doi.gov/robots.txt",true,"https://www.doi.gov/sitemap.xml",true,robots.txt
criticalminerals.gov,"Department of the Interior",200,"https://www.criticalminerals.gov/robots.txt",true,"https://www.criticalminerals.gov/sitemap.xml",true,robots.txt
coralreef.gov,"Department of the Interior",500,"http://www.coralreef.gov/",false,"null",false,undefined
conservation.gov,"Department of the Interior",200,"https://www.conservation.gov/robots.txt",true,"https://www.conservation.gov/sitemap.xml",true,robots.txt
invasivespecies.gov,"Department of the Interior",500,"https://www.invasivespecies.gov/robots.txt",true,"null",true,meta
interior.gov,"Department of the Interior",500,"https://www.interior.gov/robots.txt",true,"null",true,meta
bor.gov,"Department of the Interior",500,"http://www.bor.gov/",false,"null",false,undefined
boemre.gov,"Department of the Interior",500,"http://www.boemre.gov/",false,"null",false,undefined
cupcao.gov,"Department of the Interior",500,"http://www.cupcao.gov/",false,"null",false,undefined
bsee.gov,"Department of the Interior",200,"https://www.bsee.gov/robots.txt",true,"https://www.bsee.gov/sitemap.xml",true,robots.txt
boem.gov,"Department of the Interior",200,"https://www.boem.gov/robots.txt",true,"https://www.boem.gov/sitemap.xml",true,robots.txt
anstaskforce.gov,"Department of the Interior",200,"https://www.fws.gov/program/aquatic-nuisance-species-task-force",false,"null",false,false
bia.gov,"Department of the Interior",200,"https://www.bia.gov/robots.txt",true,"null",true,robots.txt
blm.gov,"Department of the Interior",200,"https://www.blm.gov/robots.txt",true,"https://www.blm.gov/sitemap.xml",true,robots.txt
vets.gov,"Department of Veterans Affairs",200,"https://www.va.gov/robots.txt",true,"https://www.va.gov/sitemap_index.xml",true,robots.txt
va.gov,"Department of Veterans Affairs",200,"https://www.va.gov/robots.txt",true,"https://www.va.gov/sitemap_index.xml",true,robots.txt
reach.gov,"Department of Veterans Affairs",404,"https://www.reach.gov/robots.txt",false,"null",false,false
ehr.gov,"Department of Veterans Affairs",500,"http://www.ehr.gov/",false,"null",false,undefined
acwi.gov,"Department of the Interior",404,"https://www.acwi.gov/robots.txt",false,"null",false,false
trafficsafetymarketing.gov,"Department of Transportation",200,"https://www.trafficsafetymarketing.gov/robots.txt",true,"https://www.trafficsafetymarketing.gov/sitemap.xml",true,robots.txt
transportation.gov,"Department of Transportation",200,"https://www.transportation.gov/robots.txt",true,"null",true,robots.txt
safertruck.gov,"Department of Transportation",200,"https://www.nhtsa.gov/safertruck?redirect-safertruck-sitewide",false,"null",false,false
safercar.gov,"Department of Transportation",200,"https://www.nhtsa.gov/campaign/safercargov?redirect-safercar-sitewide",false,"null",false,false
safeocs.gov,"Department of Transportation",404,"https://safeocs.gov/robots.txt",false,"null",false,false
safecar.gov,"Department of Transportation",500,"http://www.safecar.gov/",false,"null",false,undefined
protectyourmove.gov,"Department of Transportation",200,"https://www.fmcsa.dot.gov/protect-your-move",false,"null",false,false
nhtsa.gov,"Department of Transportation",200,"https://www.nhtsa.gov/robots.txt",true,"https://www.nhtsa.gov/sitemap.xml",true,robots.txt
jccbi.gov,"Department of Transportation",500,"http://www.jccbi.gov/",false,"null",false,undefined
flyhealthy.gov,"Department of Transportation",500,"http://www.flyhealthy.gov/",false,"null",false,undefined
flightrights.gov,"Department of Transportation",200,"https://www.transportation.gov/airconsumer/airline-customer-service-dashboard",false,"null",false,false
sharetheroadsafely.gov,"Department of Transportation",200,"https://www.fmcsa.dot.gov/ourroads",false,"null",false,false
faa.gov,"Department of Transportation",200,"https://www.faa.gov/robots.txt",true,"null",true,robots.txt
faasafety.gov,"Department of Transportation",200,"https://www.faasafety.gov/robots.txt",true,"null",true,robots.txt
vaoig.gov,"Department of Veterans Affairs",200,"https://vaoig.gov/robots.txt",true,"null",true,robots.txt
btfa.gov,"Department of the Interior",500,"https://www.btfa.gov/robots.txt",true,"null",true,meta
esc.gov,"Department of Transportation",404,"https://www.esc.gov/robots.txt",false,"null",false,false
distraction.gov,"Department of Transportation",500,"http://www.distraction.gov/",false,"null",false,undefined
distracteddriving.gov,"Department of Transportation",500,"http://www.distracteddriving.gov/",false,"null",false,undefined
ems.gov,"Department of Transportation",200,"https://www.ems.gov/robots.txt",true,"null",true,robots.txt
911.gov,"Department of Transportation",200,"https://www.911.gov/robots.txt",true,"null",true,robots.txt
dot.gov,"Department of Transportation",200,"https://www.transportation.gov/robots.txt",true,"null",true,robots.txt
bts.gov,"Department of Transportation",200,"https://www.bts.gov/robots.txt",true,"null",true,robots.txt
usdoscloud.gov,"Department of State",500,"http://www.usdoscloud.gov/",false,"null",false,undefined
